Time	Air Flow	Lung Volume	Comp Ch 2
2.635	0.039071	9.96423e-06	0.000354567
2.64	0.0390399	1.17431e-05	0.000383755
2.645	0.0390096	1.36728e-05	0.000409819
2.65	0.0389868	1.57367e-05	0.000431663
2.655	0.0389761	1.79122e-05	0.000448561
2.66	0.0389828	2.01731e-05	0.000460175
2.665	0.0390079	2.24921e-05	0.000466558
2.67	0.0390449	2.48416e-05	0.000468176
2.675	0.0390867	2.71961e-05	0.000465933
2.68	0.0391331	2.95348e-05	0.00046113
2.685	0.0391831	3.18439e-05	0.000455302
2.69	0.0392311	3.41181e-05	0.000449906
2.695	0.0392696	3.63614e-05	0.000445949
2.7	0.0392896	3.85838e-05	0.000443702
2.705	0.039288	4.07974e-05	0.000442639
2.71	0.0392672	4.30099e-05	0.000441623
2.715	0.0392318	4.52227e-05	0.000439196
2.72	0.0391879	4.74287e-05	0.000433903
2.725	0.0391406	4.96127e-05	0.000424573
2.73	0.0390948	5.17523e-05	0.000410487
2.735	0.0390562	5.3822e-05	0.000391381
2.74	0.0390283	5.57956e-05	0.000367355
2.745	0.0390122	5.76481e-05	0.000338814
2.75	0.0390071	5.93554e-05	0.00030649
2.755	0.0390094	6.08974e-05	0.000271383
2.76	0.0390147	6.22595e-05	0.000234568
2.765	0.0390157	6.34343e-05	0.000196943
2.77	0.039007	6.44193e-05	0.000159109
2.775	0.0389874	6.52142e-05	0.000121395
2.78	0.0389579	6.58202e-05	8.39836e-05
2.785	0.0389231	6.62387e-05	4.72569e-05
2.79	0.0388879	6.64718e-05	1.16199e-05
2.795	0.0388553	6.65225e-05	-2.26864e-05
2.8	0.038827	6.64054e-05	-5.61568e-05
2.805	0.0388048	6.61257e-05	-8.96437e-05
2.81	0.0387903	6.5681e-05	-0.00012402
2.815	0.0387833	6.50659e-05	-0.000159797
2.82	0.0387828	6.42727e-05	-0.000197154
2.825	0.0387825	6.32925e-05	-0.000235961
2.83	0.0387738	6.21164e-05	-0.000275732
2.835	0.0387527	6.07387e-05	-0.000315723
2.84	0.0387205	5.91578e-05	-0.000355066
2.845	0.0386803	5.73773e-05	-0.000392924
